number,title,created_at,closed_at,state,comments,labels,body
7271,"Remove CreateAxiosDefaults[""lookup""] in favor of NodeJS Agent[""lookup""]",2025-11-29 09:52:29+00:00,,open,11,['issue::enhancement'],"### Describe the issue

Axios provides `lookup` parameter in `CreateAxiosDefaults` to let us use custom hostname lookup logic. But there's two problems with it:
1) This only makes sense for NodeJS because it's impossible to use custom hostname lookup in browser. But even when it comes to NodeJS, Axios prefer to use `Agent[""lookup""]` instead of `CreateAxiosDefaults[""lookup""]`. The second one will be used only if the first one is undefined. Why do we have 2 almost identical separate interfaces for"
7263,[Documentation] Add example for request cancellation using AbortController,2025-11-26 05:37:28+00:00,2025-12-30 11:33:17+00:00,closed,1,[],"### Section/Content To Improve

## Section/Content To Improve

The examples folder currently lacks a clear, practical example demonstrating how to cancel ongoing HTTP requests using the modern `AbortController` API.

## Suggested Improvement

I would like to propose adding a new example file `/examples/abort-controller/index.html` (or similar) that demonstrates:

1. How to cancel a single request using AbortController
2. How to cancel multiple concurrent requests
3. Proper cleanup and error hand"
7261,[Documentation] Add TypeScript example for custom instance with interceptors,2025-11-25 14:22:15+00:00,2025-12-09 08:57:26+00:00,closed,1,[],"## Description
The documentation would benefit from a comprehensive TypeScript example showing how to create a custom axios instance with properly typed request/response interceptors.

## Current Documentation Gap
While the README covers basic usage, TypeScript users often struggle with:
- Properly typing custom axios instances
- Adding type-safe interceptors
- Handling error types in interceptors

## Suggested Addition
Add a TypeScript section in the README with an example like:

```typescript
"
7259,Regression: Cannot destructure Request/Response from undefined utils.global in Vite builds (1.13.2),2025-11-24 16:51:44+00:00,,open,2,['issue::bug'],"### Describe the bug

Similar to #7153 which was fixed in #7155, there's another unsafe destructuring
in the fetch adapter that causes build failures.

While #7155 fixed the `config.env` destructuring, the `utils.global` destructuring
on line 15-17 still throws errors in certain build environments (Vite, webpack, etc).

**Current code (lib/adapters/fetch.js:15-17)**:
```javascript
const globalFetchAPI = (({Request, Response}) => ({
  Request, Response
}))(utils.global);
```

**Error**:
```
TypeE"
7254,Please consider the following when creating a PR:,2025-11-21 12:56:40+00:00,2025-12-30 11:33:31+00:00,closed,0,[],"Please consider the following when creating a PR:

* Provide a useful description of this PR, suitably verbose, aimed at helping reviewers and contributors
* Update all relevant changelogs
* Provide a link to the GitHub issue relating to this PR
* Identify if any downstream impact as in to, SDKs, SmartContracts etc

_Originally posted by @Tsukimarf in https://github.com/Tsukimarf/casper-node/pull/1_"
7253,Default reponseType is not `json`,2025-11-21 07:02:29+00:00,2026-03-13 19:10:25+00:00,closed,2,[],"### Describe the bug

In the document, responseType default value is `json`
```
  // `responseType` indicates the type of data that the server will respond with
  // options are: 'arraybuffer', 'document', 'json', 'text', 'stream'
  //   browser only: 'blob'
  responseType: 'json', // default
```

But it is `undefined` when running axios.
If we do not set it manually, it will prevent throwing a JSON parse error, even if silentJSONParsing is set to false when parsing an unexpected JSON string.

h"
7251,"non-boolean values, potentially causing incorrect behavior when combining URLs.",2025-11-20 11:30:50+00:00,,open,1,['issue::bug']," Loose equality (==) can coerce non-boolean values, potentially causing incorrect behavior when combining URLs.
Impact: When allowAbsoluteUrls is falsy but not strictly false (e.g., 0, ''), the previous check could behave unexpectedly."
7249,Queries sent to HTTP2 endpoint with httpVersion:2 always reach port 80,2025-11-19 14:00:11+00:00,,open,2,['issue::bug'],"### Describe the issue

Hi!
I'm trying to make use of `v1.13.2` with HTTP2. I do API calls to a server behind a proxy that also support the HTTP2 (tested with curl and browser, `SSL 1.2`, `ALPN h2`, at port `443`). Some servers behind this proxy support HTTP2, some not.

Now the problem is that whenever I call the server with `httpVersion: 2` , I get this error:
```
node:events:497
2025-11-19T13:15:31.594802097Z       throw er; // Unhandled 'error' event
2025-11-19T13:15:31.594804864Z       ^
20"
7233,Debuging issue with failing request with HTTP status code 403,2025-11-17 16:12:06+00:00,,open,1,['issue::question'],"### Describe the issue

I am trying to write axios client code to request a REST API. 

The following **curl** command works: `curl -X GET '<api-url>' -H 'Cache-Control: no-cache' -H 'User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.6831.62 Safari/537.36' -H 'Content-Type: application/json' -H 'Accept: application/json'` and I get the JSON in response.

However when I use Axios client code with the exact same headers and URL I get 403 erro"
7232,Inflated loaded value in onUploadProgress — react native,2025-11-17 10:37:08+00:00,,open,0,['issue::bug'],"### Describe the bug

onUploadProgress returns a value bigger than 100% in the progress in both development mode and production build.

```
 LOG  progress: {""bytes"": 1, ""estimated"": undefined, ""event"": {""isTrusted"": false, ""lengthComputable"": true, ""loaded"": 1, ""total"": 400155}, ""lengthComputable"": true, ""loaded"": 1, ""progress"": 0.0000024990316252452173, ""rate"": undefined, ""total"": 400155, ""upload"": true}
 LOG  progress: {""bytes"": 712703, ""estimated"": undefined, ""event"": {""isTrusted"": false, ""le"
7228,DeprecationWarning: url.parse() used in proxy resolution → Node DEP0169,2025-11-17 06:44:44+00:00,2026-04-01 12:44:11+00:00,closed,12,['issue::bug'],"DeprecationWarning: `url.parse()` used during Axios proxy resolution in Node (DEP0169)

When using Axios v1.13.2 in a Node/SSR environment, Axios triggers Node’s deprecation warning for `url.parse()`:

```
(node:XXXX) [DEP0169] DeprecationWarning: `url.parse()` behavior is not standardized and prone to errors that have security implications. Use the WHATWG URL API instead.
```

The stack trace consistently points to Axios’ internal proxy resolution path:

```
at urlParse (node:url:136:13)
at Obj"
7225,Missing example for handling request timeouts in async/await syntax,2025-11-13 21:16:08+00:00,2026-04-05 18:48:55+00:00,closed,3,['issue::documentation'],"### Describe the bug

Describe the improvement The Axios documentation does not include a
clear example showing how to handle request timeouts using async/await
syntax.

Current behavior Timeout configuration is documented, but there is no
example demonstrating how to properly catch timeout errors using
async/await.

Expected improvement Add a simple example to the documentation, such as:

    try {
      const response = await axios.get('/api/data', { timeout: 2000 });
      console.log(respons"
7224,Bug: Axios throws unclear error when JSON.parse fails on malformed responses,2025-11-13 21:14:46+00:00,,open,2,['issue::bug'],"### Describe the bug

**Describe the bug** 
When Axios receives a response with malformed JSON, the
error thrown is not descriptive enough to identify the underlying issue.
The current error stack does not indicate that the failure originated
from JSON.parse, making debugging harder for users.

**To Reproduce**
 Steps to reproduce the behavior: 1. Set up a mock server
that returns an invalid JSON response (e.g., a trailing comma or missing
brace). 2. Perform a GET request using Axios: `
``js
axi"
7222,issues test,2025-11-13 17:32:33+00:00,2025-12-30 11:33:46+00:00,closed,0,[],"### Summary
The retry interceptor allows retrying failed requests, but the delay between retries is fixed. It would be useful to support a customizable delay or backoff strategy.

### Why this is useful
- Helps handle API rate limits more effectively
- Reduces unnecessary load on servers
- Allows developers to implement exponential or incremental backoff patterns
- Makes Axios easier to use in distributed or unstable network environments

### Proposed API
```js
axios.get(""/endpoint"", {
  retry: "
7216,UI Improvement: Footer Alignment and Spacing on Axios Website,2025-11-07 17:42:38+00:00,2025-12-30 11:34:29+00:00,closed,9,[],"### Describe the bug

The footer section on the Axios documentation website appears visually misaligned and inconsistent across columns. The three main sections — Languages, Open Source, and Contribute — are not evenly spaced, which causes imbalance in the layout, especially on wider screens.

### To Reproduce

- Visit https://axios-http.com/
- Scroll to the footer section.
- Observe that the “Languages” column is left-heavy while the other two sections have inconsistent spacing.

### Code snipp"
7213,Node / HTTPS through corporate HTTP proxy still fails,2025-11-06 14:58:41+00:00,,open,1,['issue::bug'],"### Describe the bug

Hello,

as reported in issue https://github.com/axios/axios/issues/6517, it's not possible to perform https request through http proxy.

I get the following error from our corporate McAfee/Skyhigh Secure Web Gateway HTTP proxy when I make a HTTPS call.

`Can't initialize server context:handshakefailed:server state 1:state 9:Application response 500 handshakefailed`

Thank you


### To Reproduce

Just run the code below

### Code snippet

```js
const axios = require('axios')"
7209,[Security] Improve prototype pollution protection in formDataToJSON.js,2025-11-05 10:51:25+00:00,,open,1,['issue::security'],"### Summary
Currently, Axios provides a basic `__proto__` check in `/lib/helpers/formDataToJSON.js`
to prevent prototype pollution. However, other dangerous keys such as `constructor`
and `prototype` can still potentially be used to manipulate object prototypes.
```

### Steps to Reproduce
**While the risk is mitigated in most environments, the following edge case demonstrates
a potential unsafe assignment if data is parsed directly into an object:

```js
const payload = { constructor: { prototy"
7208,Lack of documentation on breaking changes from 0.x to 1.x — what changed with error handling?,2025-11-05 00:32:42+00:00,2025-11-11 14:42:15+00:00,closed,5,[],"### Section/Content To Improve

More specifically, I see error handling changed and there's no clear path forward.

As mentioned in a [post from 2023](https://github.com/axios/axios/discussions/5818), Axios now throws up for many error codes where it didn't before.

In my specific case, errors were handled centralized in a response interceptor, and now it looks like I'll have to add empty and meaningless `.catch()` calls in _every. API. call._ Is there any other way to signal an error as handled"
7205,AxiosError circular reference when stringifying since v1.12.0,2025-11-03 12:41:28+00:00,,open,5,['issue::bug'],"Since Axios v1.12.0, `AxiosError` objects contain circular references that cause `JSON.stringify()` to fail with ""Converting circular structure to JSON"" errors.

## Root Cause

PR #6982 introduced the `cause` property that chains the original error:

javascript
if (error && axiosError.cause == null) {
 Object.defineProperty(axiosError, 'cause', { value: error, configurable: true });
}

The original error objects often contain circular references (e.g., network errors with socket references), whi"
