number,title,created_at,closed_at,state,comments,labels,body
3854,"[BUG] ""0x1080"" is highlighted in ""1920x1080"". Need a word boundary for ""0x"" pattern",2025-09-26 20:35:27+00:00,2026-01-23 16:02:35+00:00,closed,3,['Needs triage'],"- [X] I've checked [docs](https://rich.readthedocs.io/en/latest/introduction.html) and [closed issues](https://github.com/Textualize/rich/issues?q=is%3Aissue+is%3Aclosed) for possible solutions.
- [X] I can't find my issue in the [FAQ](https://github.com/Textualize/rich/blob/master/FAQ.md).

Perhaps there's a reason there isn't a \b in the regex already. My impression is that all valid hexadecimal numbers would have a space before the ""0x"".

Here's my monkey patch to work around it:

# Monkey pa"
3851,[BUG] URL links inside a Table row can't be clickable on Jenkins logs,2025-09-22 14:45:55+00:00,2026-01-23 16:02:56+00:00,closed,3,['Needs triage'],"- [x] I've checked [docs](https://rich.readthedocs.io/en/latest/introduction.html) and [closed issues](https://github.com/Textualize/rich/issues?q=is%3Aissue+is%3Aclosed) for possible solutions.
- [x] I can't find my issue in the [FAQ](https://github.com/Textualize/rich/blob/master/FAQ.md).

**Describe the bug**

URL links inside a Table row can't be clickable on Jenkins logs **unless** `force_terminal=False` is used in Console instantiation. I've tried setting some env vars like `TTY_COMPATIBLE"
3850,[BUG] input prompt can be deleted,2025-09-20 16:46:01+00:00,2026-01-23 16:04:44+00:00,closed,6,['Needs triage'],"just trying to typing a space then press backspace all the way, the prompt will be deleted. need fix. thanks a lot"
3849,[BUG] `rich.markdown` renders some content with unwanted blank lines,2025-09-19 11:21:30+00:00,2026-04-11 09:00:03+00:00,closed,4,['Needs triage'],"- [x] I've checked [docs](https://rich.readthedocs.io/en/latest/introduction.html) and [closed issues](https://github.com/Textualize/rich/issues?q=is%3Aissue+is%3Aclosed) for possible solutions.
- [x] I can't find my issue in the [FAQ](https://github.com/Textualize/rich/blob/master/FAQ.md).

## Problem

`rich.markdown` renders some content with unwanted blank lines. It seems to be caused by the presence of `<kbd>` tags.

## Reproduce

```bash
# Notice the blank lines between ""Items"" and ""START""
"
3847,[BUG] First style of assembled text affects subsequent non-styled Text,2025-09-16 00:33:04+00:00,2025-09-16 08:56:40+00:00,closed,7,['Needs triage'],"- [ x] I've checked [docs](https://rich.readthedocs.io/en/latest/introduction.html) and [closed issues](https://github.com/Textualize/rich/issues?q=is%3Aissue+is%3Aclosed) for possible solutions.
- [ x] I can't find my issue in the [FAQ](https://github.com/Textualize/rich/blob/master/FAQ.md).

<!-- 
WAIT! Is this a feature request?

Rich isn't accepting new features. If it can be implemented in a third-party library, then that is what I recommend.

Rich *may* accept enhancements to existing feat"
3846,[BUG] rich doesn't respect custom repr on attrs class in REPL,2025-09-14 11:12:21+00:00,2026-01-23 16:07:41+00:00,closed,3,['Needs triage'],"- [x] I've checked [docs](https://rich.readthedocs.io/en/latest/introduction.html) and [closed issues](https://github.com/Textualize/rich/issues?q=is%3Aissue+is%3Aclosed) for possible solutions.
- [x] I can't find my issue in the [FAQ](https://github.com/Textualize/rich/blob/master/FAQ.md).

<!-- 
WAIT! Is this a feature request?

Rich isn't accepting new features. If it can be implemented in a third-party library, then that is what I recommend.

Rich *may* accept enhancements to existing featur"
3841,[BUG] Trailing background color is trimmed when soft wrapping is enabled,2025-09-06 18:09:22+00:00,2026-01-23 13:45:00+00:00,closed,2,['Needs triage'],"- [x] I've checked [docs](https://rich.readthedocs.io/en/latest/introduction.html) and [closed issues](https://github.com/Textualize/rich/issues?q=is%3Aissue+is%3Aclosed) for possible solutions.
- [x] I can't find my issue in the [FAQ](https://github.com/Textualize/rich/blob/master/FAQ.md).

**Describe the bug**
I was using the Windows Terminal initially. There is another bug with background leaking in our software with soft wrapping enabled, reproducible on both stable v1.23 and canary v1.25, w"
3840,Tmux Glitches,2025-09-06 12:16:28+00:00,2026-01-23 16:09:47+00:00,closed,4,[],"Hey everyone, I've got this weird issue where my Python scripts look all glitchy when I run them inside a **Tmux** session. The panels, especially for borderss, get totally messed up. The exact same script runs perfectly fine in a normal terminal. No glitches, no broken lines, everything looks clean.

#### **Screenshots:**

* **This is how it should look (in a normal terminal):**
<img width=""2532"" height=""1033"" alt=""Image"" src=""https://github.com/user-attachments/assets/551b7a51-7764-40fd-92ac-7"
3838,[BUG] Background color carries over onto the following line when soft wrapping is enabled.,2025-09-06 07:09:21+00:00,2026-01-23 15:33:09+00:00,closed,4,['Needs triage'],"- [x] I've checked [docs](https://rich.readthedocs.io/en/latest/introduction.html) and [closed issues](https://github.com/Textualize/rich/issues?q=is%3Aissue+is%3Aclosed) for possible solutions.
- [x] I can't find my issue in the [FAQ](https://github.com/Textualize/rich/blob/master/FAQ.md).

<!-- 
WAIT! Is this a feature request?

Rich isn't accepting new features. If it can be implemented in a third-party library, then that is what I recommend.

Rich *may* accept enhancements to existing featur"
3837,[BUG] Blank Empty Output Cell Coming After Progress Bar in Jupyter Notebook,2025-09-06 01:31:43+00:00,2026-04-11 09:04:05+00:00,closed,10,['Needs triage'],"- [x] I've checked [docs](https://rich.readthedocs.io/en/latest/introduction.html) and [closed issues](https://github.com/Textualize/rich/issues?q=is%3Aissue+is%3Aclosed) for possible solutions.
- [x] I can't find my issue in the [FAQ](https://github.com/Textualize/rich/blob/master/FAQ.md).

<!-- 
WAIT! Is this a feature request?

Rich isn't accepting new features. If it can be implemented in a third-party library, then that is what I recommend.

Rich *may* accept enhancements to existing featur"
3835,[REQUEST] Enable Speed For while total is not None in TaskProgressColumn,2025-09-03 11:36:10+00:00,2025-09-03 11:57:16+00:00,closed,1,['Needs triage'],"NOTE: If a feature could be implemented in a third-party library, then it is unlikely to be accepted as part of the core library.

NOTE: Feature requests will not be considered unless first approved in discussions (https://github.com/textualize/rich/discussions)

**How would you improve Rich?**

<img width=""822"" height=""567"" alt=""Image"" src=""https://github.com/user-attachments/assets/600dce6d-152d-4b0e-bd96-05c4ba457436"" />

If we using TaskProgressColumn with `total is not None` progress, it wi"
3834,"[BUG] Docstring mismatch: reset(..., visible=None) says ""Defaults to True""",2025-08-30 23:27:42+00:00,2026-01-24 12:20:59+00:00,closed,2,['Needs triage'],"- [X] I've checked [docs](https://rich.readthedocs.io/en/latest/introduction.html) and [closed issues](https://github.com/Textualize/rich/issues?q=is%3Aissue+is%3Aclosed) for possible solutions.
- [X] I can't find my issue in the [FAQ](https://github.com/Textualize/rich/blob/master/FAQ.md).

**Issue:**
The [docstring for `reset(..., visible=None)`](https://github.com/Textualize/rich/blob/ea9d4db5d84b4e834979304e3053bf757daae322/rich/progress.py#L1495) states: ""Defaults to True"" for the `visible`"
3833,[BUG] Cannot print() or log() when inside with Live(screen=True),2025-08-28 12:48:07+00:00,2026-04-11 09:05:29+00:00,closed,4,['Needs triage'],"- [x] I've checked [docs](https://rich.readthedocs.io/en/latest/introduction.html) and [closed issues](https://github.com/Textualize/rich/issues?q=is%3Aissue+is%3Aclosed) for possible solutions.
- [x] I can't find my issue in the [FAQ](https://github.com/Textualize/rich/blob/master/FAQ.md).

**Describe the bug**

When using live display with alternate screen enabled, calling live.console.print() or live.console.log() does not print anything.

```python
import time

from rich.live import Live
fro"
3831,Nmgstudioent,2025-08-24 15:22:27+00:00,2025-10-09 14:09:25+00:00,closed,2,[],
3826,[REQUEST] Need a way to update a task to failed,2025-08-13 10:16:48+00:00,2025-08-13 10:49:33+00:00,closed,1,['Needs triage'],"We have spinner columns set up like this:

```
    finished_text = ""-""
    if sys.__stdout__.isatty():
        finished_text = ""[green]✓""
    return rich.progress.Progress(
        rich.progress.SpinnerColumn(finished_text=finished_text),
        rich.progress.TextColumn(""{task.description}"", table_column=rich.table.Column(ratio=1)),
        rich.progress.TextColumn(""{task.fields[command]}"", table_column=rich.table.Column(ratio=2)),
    )
```

If the task fails I would like to update the spinner"
3820,[BUG] Panel does not honor expand=False when it contains Columns,2025-08-06 18:03:35+00:00,,open,3,['Needs triage'],"- [X] I've checked [docs](https://rich.readthedocs.io/en/latest/introduction.html) and [closed issues](https://github.com/Textualize/rich/issues?q=is%3Aissue+is%3Aclosed) for possible solutions.
- [X] I can't find my issue in the [FAQ](https://github.com/Textualize/rich/blob/master/FAQ.md).

**Describe the bug**

The Panel object has an optional argument `expand`. When this is `True` (the default), the panel takes up the entire terminal width. When set to `False`, the panel shrinks to the width "
3817,[BUG] Contributing documentation doesn't work due to failed poetry command,2025-08-01 03:53:28+00:00,,open,4,['Needs triage'],"- [x] I've checked [docs](https://rich.readthedocs.io/en/latest/introduction.html) and [closed issues](https://github.com/Textualize/rich/issues?q=is%3Aissue+is%3Aclosed) for possible solutions.
- [x] I can't find my issue in the [FAQ](https://github.com/Textualize/rich/blob/master/FAQ.md).

<!-- 
WAIT! Is this a feature request?

Rich isn't accepting new features. If it can be implemented in a third-party library, then that is what I recommend.

Rich *may* accept enhancements to existing featur"
3816,[BUG] console.input act weird when delete unicode character,2025-07-31 06:22:39+00:00,2025-08-06 09:07:34+00:00,closed,2,['Needs triage'],"- [x] I've checked [docs](https://rich.readthedocs.io/en/latest/introduction.html) and [closed issues](https://github.com/Textualize/rich/issues?q=is%3Aissue+is%3Aclosed) for possible solutions.
- [x] I can't find my issue in the [FAQ](https://github.com/Textualize/rich/blob/master/FAQ.md).

<!-- 
WAIT! Is this a feature request?

Rich isn't accepting new features. If it can be implemented in a third-party library, then that is what I recommend.

Rich *may* accept enhancements to existing featur"
3814,"[BUG] `Console.print(..., overflow=...)` breaks for formatted strings",2025-07-30 06:31:38+00:00,2025-07-30 06:35:32+00:00,closed,3,['Needs triage'],"- [x] I've checked [docs](https://rich.readthedocs.io/en/latest/introduction.html) and [closed issues](https://github.com/Textualize/rich/issues?q=is%3Aissue+is%3Aclosed) for possible solutions.
- [x] I can't find my issue in the [FAQ](https://github.com/Textualize/rich/blob/master/FAQ.md).


**Describe the bug**

For this formatted string, `Console.print()`'s `overflow` option isn't working properly. Instead there is some combination of line wrapping combined with the desired overflow behavior
"
3813,"[REQUEST] console.save_svg to save only the last console update, not all of them.",2025-07-29 12:18:38+00:00,,open,2,['Needs triage'],"I'm using ""Live"" to monitor the progress of a physics experiment (I'm a researcher). It updates a table in real-time, which helps me quickly check if things are going in the right direction.

However, when the experiment finishes and I call `console.save_svg()`, it saves all the intermediate updates, not just the final state of the table. There's no option to save only the completed table at the end. It would be nice to have such a feature !"
3812,Rich documentation needs updating,2025-07-28 09:34:39+00:00,2025-08-29 18:10:34+00:00,closed,5,[],"According to the [Read the Docs builds](https://app.readthedocs.org/projects/rich/builds/), the last successful build for the 'stable' version was back in September 2023.

The 'latest' version also hasn't been updated recently, which unfortunately means that [the search functionality is still broken](https://github.com/Textualize/rich/issues/3697)."
